textbox22
generated on 06/05/2021 00:37:45 UTC

HEMISPHERELONG,CONTINENT,WHOREGION,FLULONG,Country,Year,Week,SDATE,EDATE,AGEGROUP_CODE,ILI_CASES,ILI_OUTPATIENTS,ILI_POP_COV,ILI_OUT_RATE,ILI_POP_RATE,ILI_SAMPLED,ILI_INF_POS,ILI_INF_NEG,ILI_COVID19_TESTED,ILI_COVID19_POS,ILI_COVID19_NEG,ILI_COVID19_RATIO,SARI_CASES,SARI_INPATIENTS,SARI_POP_COV,SARI_IN_RATE,SARI_POP_RATE,SARI_SAMPLED,SARI_INF_POS,SARI_INF_NEG,SARI_COVID19_TESTED,SARI_COVID19_POS,SARI_COVID19_NEG,SARI_COVID19_RATIO,ARI_CASES,ARI_OUTPATIENTS,ARI_POP_COV,ARI_OUT_RATE,ARI_POP_RATE,PNEU_CASES,PNEU_INPATIENTS,PNEU_POP_COV,PNEU_IN_RATE,PNEU_POP_RATE,GEOSPREAD,INTENSITY,TREND,IMPACT
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,7,2020-02-10,2020-02-16,All,1367,,848974,,161.02,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,7,2020-02-10,2020-02-16,All,59,,57818,,102.04,,,,,,,,163,503,,32.41,,32,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,South West Europe,France,2020,7,2020-02-10,2020-02-16,All,183610,,64812052,,283.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,7,2020-02-10,2020-02-16,All,179,,167152,,107.09,,,,,,,,,,,,,,,,,,,,4009,,1321977,,303.26,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,7,2020-02-10,2020-02-16,All,438,,1533567,,28.56,,,,,,,,,,,,,,,,,,,,18363,,1533567,,1197.40,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,7,2020-02-10,2020-02-16,All,93,,134742,,69.02,,,,,,,,,,,,,,,,0,0,,,5555,,1496773,,371.13,,,,,,4,1,2,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,7,2020-02-10,2020-02-16,All,66,,37733,,174.91,,,,,,,,134,995,0,13.47,,41,,,,,,,245055,,38238676,,640.86,,,,,,4,1,1,2
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,7,2020-02-10,2020-02-16,All,21,,175109,,11.99,,,,,,,,314,950,0,33.05,,96,,,,,,,10806,,2972732,,363.50,,,,,,4,2,3,2
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,7,2020-02-10,2020-02-16,All,245,,620500,,39.48,,,,,,,,37,683,0,5.42,,3,,,,,,,0,,0,,,,,,,,1,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,7,2020-02-10,2020-02-16,All,411,,87854,,467.82,,,,,,,,,,,,,,,,107,0,,,1255,,87854,,1428.51,,,,,,4,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Albania,2020,7,2020-02-10,2020-02-16,All,7,,99265,,7.05,,,,,,,,135,,2800138,,4.82,135,,,,,,,21490,,2800138,,767.46,,,,,,4,2,1,2
Northern hemishere,Europe,EUR,South West Europe,Austria,2020,7,2020-02-10,2020-02-16,All,757,,46657,,1622.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,0
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,7,2020-02-10,2020-02-16,All,9735,,4124531,,236.03,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,7,2020-02-10,2020-02-16,All,2166,,201035,,1077.42,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,7,2020-02-10,2020-02-16,All,54,,293843,,18.38,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,1,1,
Northern hemishere,Europe,EUR,Eastern Europe,Hungary,2020,7,2020-02-10,2020-02-16,All,7983,,2094035,,381.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Northern Europe,Iceland,2020,7,2020-02-10,2020-02-16,All,203,,356991,,56.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,7,2020-02-10,2020-02-16,All,6241,,5427954,,114.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Eastern Europe,Poland,2020,7,2020-02-10,2020-02-16,All,5677,,1062033,,534.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,7,2020-02-10,2020-02-16,All,1,,20405,,4.90,,,,,,,,,,,,,,,,,,,,1,,20405,,4.90,,,,,,2,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Kosovo (in accordance with Security Council resolution 1244 (1999)),2020,7,2020-02-10,2020-02-16,All,90,,1827231,,4.93,,,,,,,,22,,885001,,2.49,22,,,,,,,388,,1827231,,21.23,,,,,,2,1,,1
Northern hemishere,Europe,EUR,Eastern Europe,Belarus,2020,6,2020-02-03,2020-02-09,All,30,,714653,,4.20,,,,,,,,18,5345,,0.34,,18,,,,,,,64251,,5489933,,1170.34,,,,,,2,,3,
Northern hemishere,Europe,EUR,South West Europe,Bosnia and Herzegovina,2020,6,2020-02-03,2020-02-09,All,,,,,,,,,,,,,53,445,,11.91,,53,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Switzerland,2020,6,2020-02-03,2020-02-09,All,535,,155092,,344.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Northern Europe,Iceland,2020,6,2020-02-03,2020-02-09,All,182,,356991,,50.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Italy,2020,6,2020-02-03,2020-02-09,All,17374,,1435252,,1210.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Russian Federation,2020,6,2020-02-03,2020-02-09,All,2351,,54086635,,4.35,,,,,,,,93,2885,,3.22,,69,,,,,,,519103,,54086635,,959.76,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,Eastern Europe,Romania,2020,6,2020-02-03,2020-02-09,All,89,,424199,,20.98,,,,,,,,,,,,,,,,,,,,5629,,424199,,1326.97,,,,,,4,2,2,2
Northern hemishere,Europe,EUR,Northern Europe,Denmark,2020,6,2020-02-03,2020-02-09,All,82,,201379,,40.72,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,2,1,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,6,2020-02-03,2020-02-09,All,11582,,4703022,,246.27,,,,,,,,,,,,,,,,0,0,,,76409,,4703022,,1624.68,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,6,2020-02-03,2020-02-09,All,,,,,,,,,,,,,,,,,,,,,,,,,21434,,1141928,,1877.00,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,6,2020-02-03,2020-02-09,All,3614,,2075301,,174.14,,,,,,,,80,294,742436,27.21,10.78,46,,,,,,,,,,,,,,,,,4,2,3,3
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,6,2020-02-03,2020-02-09,All,1474,,2791903,,52.80,,,,,,,,,,,,,,,,,,,,22377,,2791903,,801.50,,,,,,2,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,6,2020-02-03,2020-02-09,All,55,604,,91.06,,,,,,,,,,,,,,,,,,,,,141,604,,233.44,,,,,,,4,3,3,0
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,6,2020-02-03,2020-02-09,All,72,,105813,,68.04,,,,,,,,,,,,,,,,0,0,,,1192,,105813,,1126.52,,,,,,4,1,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,6,2020-02-03,2020-02-09,All,206,,392114,,52.54,,,,,,,,86,3705,980875,2.32,8.77,5,,,,,,,1933,,392114,,492.97,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,6,2020-02-03,2020-02-09,All,21994,,7258753,,303.00,,,,,,,,88,865,,10.17,,68,,,,,,,,,,,,,,,,,4,2,1,3
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,6,2020-02-03,2020-02-09,All,11255,,3002541,,374.85,,,,,,,,,,,,,,,,0,0,,,75870,,3002541,,2526.86,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,6,2020-02-03,2020-02-09,All,338,,76123,,444.02,,,,,,,,,,,,,,,,0,0,,,1792,,76123,,2354.08,,,,,,4,3,1,0
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,6,2020-02-03,2020-02-09,All,1937,,870007,,222.64,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,6,2020-02-03,2020-02-09,All,64,,174568,,36.66,,,,,,,,,,,,,,,,,,,,2831,,1328976,,213.02,,,,,,1,,2,0
Northern hemishere,Europe,EUR,South West Europe,France,2020,6,2020-02-03,2020-02-09,All,206669,,64812052,,318.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,6,2020-02-03,2020-02-09,All,333,,1494783,,22.28,,,,,,,,,,,,,,,,,,,,17363,,1494783,,1161.57,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,6,2020-02-03,2020-02-09,All,63,,57818,,108.96,,,,,,,,196,508,,38.58,,33,,,,,,,,,,,,,,,,,4,1,1,2
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,6,2020-02-03,2020-02-09,All,190,1495,,127.09,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,3,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Montenegro,2020,6,2020-02-03,2020-02-09,All,357,,620029,,57.58,,,,,,,,1,667,620029,0.15,0.16,1,,,,,,,,,,,,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,6,2020-02-03,2020-02-09,All,5811,,5451314,,106.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,6,2020-02-03,2020-02-09,All,91,,134742,,67.54,,,,,,,,,,,,,,,,0,0,,,5974,,1491202,,400.62,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,6,2020-02-03,2020-02-09,All,77,,37733,,204.07,,,,,,,,135,1078,0,12.52,,43,,,,,,,283656,,38238676,,741.80,,,,,,4,1,2,2
Northern hemishere,Europe,EUR,South West Europe,Austria,2020,6,2020-02-03,2020-02-09,All,960,,41484,,2314.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,0
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,6,2020-02-03,2020-02-09,All,466,,86552,,538.40,,,,,,,,,,,,,,,,47,0,,,1390,,86552,,1605.97,,,,,,4,1,2,1
Northern hemishere,Europe,EUR,Eastern Europe,Bulgaria,2020,6,2020-02-03,2020-02-09,All,,,,,,,,,,,,,,,,,,,,,,,,,5331,,380356,,1401.58,,,,,,3,1,1,
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,6,2020-02-03,2020-02-09,All,218,,620500,,35.13,,,,,,,,41,763,0,5.37,,14,,,,,,,0,,0,,,,,,,,1,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Albania,2020,6,2020-02-03,2020-02-09,All,14,,99265,,14.10,,,,,,,,160,,2800138,,5.71,160,,,,,,,23395,,2800138,,835.49,,,,,,4,2,1,2
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,6,2020-02-03,2020-02-09,All,16,,175109,,9.14,,,,,,,,235,904,0,26.00,,75,,,,,,,10605,,2972732,,356.74,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Hungary,2020,6,2020-02-03,2020-02-09,All,7477,,2094035,,357.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,6,2020-02-03,2020-02-09,All,2833,,212404,,1333.78,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,3,2,0
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,6,2020-02-03,2020-02-09,All,8966,,4124531,,217.38,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,6,2020-02-03,2020-02-09,All,60,,293843,,20.42,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,1,1,
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,6,2020-02-03,2020-02-09,All,14,,57086,,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Poland,2020,6,2020-02-03,2020-02-09,All,5627,,1043407,,539.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Kosovo (in accordance with Security Council resolution 1244 (1999)),2020,6,2020-02-03,2020-02-09,All,5454,,1827231,,298.48,,,,,,,,40,,885001,,4.52,40,,,,,,,417,,1827231,,22.82,,,,,,3,2,3,1
Northern hemishere,Europe,EUR,South West Europe,Bosnia and Herzegovina,2020,5,2020-01-27,2020-02-02,All,,,,,,,,,,,,,40,420,,9.52,,36,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,Eastern Europe,Belarus,2020,5,2020-01-27,2020-02-02,All,46,,714653,,6.44,,,,,,,,25,5331,,0.47,,25,,,,,,,56628,,5489933,,1031.49,,,,,,2,,3,
Northern hemishere,Europe,EUR,South West Europe,Switzerland,2020,5,2020-01-27,2020-02-02,All,483,,165248,,292.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Italy,2020,5,2020-01-27,2020-02-02,All,18320,,1452048,,1261.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Eastern Europe,Romania,2020,5,2020-01-27,2020-02-02,All,42,,420700,,9.98,,,,,,,,,,,,,,,,,,,,6034,,420700,,1434.28,,,,,,4,2,3,2
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,5,2020-01-27,2020-02-02,All,23651,,7258753,,325.83,,,,,,,,85,864,,9.84,,70,,,,,,,,,,,,,,,,,4,2,3,3
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,5,2020-01-27,2020-02-02,All,8936,,2988220,,299.04,,,,,,,,,,,,,,,,0,0,,,70714,,2988220,,2366.43,,,,,,2,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Russian Federation,2020,5,2020-01-27,2020-02-02,All,1600,,54086635,,2.96,,,,,,,,85,2774,,3.06,,62,,,,,,,459695,,54086635,,849.92,,,,,,3,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,5,2020-01-27,2020-02-02,All,,,,,,,,,,,,,,,,,,,,,,,,,21872,,1172186,,1865.92,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,5,2020-01-27,2020-02-02,All,9761,,4698797,,207.73,,,,,,,,,,,,,,,,0,0,,,76319,,4698797,,1624.22,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Northern Europe,Denmark,2020,5,2020-01-27,2020-02-02,All,94,,225474,,41.69,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,2,1,2,0
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,5,2020-01-27,2020-02-02,All,31,427,,72.60,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,4,3,3,0
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,5,2020-01-27,2020-02-02,All,85,,105813,,80.33,,,,,,,,,,,,,,,,0,0,,,1143,,105813,,1080.21,,,,,,4,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,5,2020-01-27,2020-02-02,All,1185,,2791903,,42.44,,,,,,,,,,,,,,,,,,,,21768,,2791903,,779.68,,,,,,3,1,3,1
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,5,2020-01-27,2020-02-02,All,2825,,2075301,,136.12,,,,,,,,54,252,742436,21.43,7.27,33,,,,,,,,,,,,,,,,,4,2,3,3
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,5,2020-01-27,2020-02-02,All,199,,392601,,50.69,,,,,,,,102,3700,980875,2.76,10.40,9,,,,,,,1364,,392601,,347.43,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,5,2020-01-27,2020-02-02,All,187,1526,,122.54,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,3,1,1,2
Northern hemishere,Europe,EUR,South West Europe,Montenegro,2020,5,2020-01-27,2020-02-02,All,111,,620029,,17.90,,,,,,,,2,667,620029,0.30,0.32,2,,,,,,,,,,,,,,,,,3,,3,1
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,5,2020-01-27,2020-02-02,All,259,,55439,,467.18,,,,,,,,,,,,,,,,0,0,,,1849,,55439,,3335.20,,,,,,4,3,3,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,5,2020-01-27,2020-02-02,All,41,,57818,,70.91,,,,,,,,196,482,,40.66,,12,,,,,,,,,,,,,,,,,4,1,1,2
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,5,2020-01-27,2020-02-02,All,142,,167152,,84.95,,,,,,,,,,,,,,,,,,,,3818,,1321977,,288.81,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,5,2020-01-27,2020-02-02,All,194,,1000425,,19.39,,,,,,,,,,,,,,,,,,,,11634,,1000425,,1162.91,,,,,,4,,2,0
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,5,2020-01-27,2020-02-02,All,2283,,844478,,270.34,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,South West Europe,France,2020,5,2020-01-27,2020-02-02,All,187957,,64812052,,290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,5,2020-01-27,2020-02-02,All,97,,134742,,71.99,,,,,,,,,,,,,,,,0,0,,,6060,,1491202,,406.38,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,5,2020-01-27,2020-02-02,All,5330,,5465441,,97.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,5,2020-01-27,2020-02-02,All,73,,37733,,193.46,,,,,,,,143,1227,0,11.65,,54,,,,,,,260871,,38238676,,682.22,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Albania,2020,5,2020-01-27,2020-02-02,All,6,,99265,,6.04,,,,,,,,157,,2800138,,5.61,157,,,,,,,25445,,2800138,,908.71,,,,,,4,3,3,2
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,5,2020-01-27,2020-02-02,All,17,,175109,,9.71,,,,,,,,266,756,0,35.19,,63,,,,,,,7454,,2972732,,250.75,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Austria,2020,5,2020-01-27,2020-02-02,All,914,,41484,,2203.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,0
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,5,2020-01-27,2020-02-02,All,218,,620500,,35.13,,,,,,,,76,674,0,11.28,,14,,,,,,,0,,0,,,,,,,,1,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,5,2020-01-27,2020-02-02,All,430,,79247,,542.61,,,,,,,,,,,,,,,,,,,,1378,,79247,,1738.87,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Bulgaria,2020,5,2020-01-27,2020-02-02,All,,,,,,,,,,,,,,,,,,,,,,,,,9274,,380356,,2438.24,,,,,,4,2,3,
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,5,2020-01-27,2020-02-02,All,5032,,4124531,,122.00,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,5,2020-01-27,2020-02-02,All,68,,283416,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,
Northern hemishere,Europe,EUR,Eastern Europe,Hungary,2020,5,2020-01-27,2020-02-02,All,6433,,2094035,,307.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Northern Europe,Iceland,2020,5,2020-01-27,2020-02-02,All,153,,356991,,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,5,2020-01-27,2020-02-02,All,3151,,205581,,1532.73,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,3,3,0
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,5,2020-01-27,2020-02-02,All,5,,46537,,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Poland,2020,5,2020-01-27,2020-02-02,All,5954,,1002948,,593.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Kosovo (in accordance with Security Council resolution 1244 (1999)),2020,5,2020-01-27,2020-02-02,All,3536,,1827231,,193.52,,,,,,,,15,,885001,,1.69,15,,,,,,,394,,1827231,,21.56,,,,,,2,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Bulgaria,2020,4,2020-01-20,2020-01-26,All,,,,,,,,,,,,,,,,,,,,,,,,,8642,,380356,,2272.08,,,,,,4,2,3,
Northern hemishere,Europe,EUR,South West Europe,Bosnia and Herzegovina,2020,4,2020-01-20,2020-01-26,All,,,,,,,,,,,,,26,330,,7.88,,26,,,,,,,,,,,,,,,,,3,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Belarus,2020,4,2020-01-20,2020-01-26,All,21,,714653,,2.94,,,,,,,,12,5115,,0.23,,12,,,,,,,46121,,5489933,,840.10,,,,,,2,,3,
Northern hemishere,Europe,EUR,South West Europe,Switzerland,2020,4,2020-01-20,2020-01-26,All,338,,157376,,214.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,
Northern hemishere,Europe,EUR,South West Europe,Italy,2020,4,2020-01-20,2020-01-26,All,15626,,1465621,,1066.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Eastern Europe,Romania,2020,4,2020-01-20,2020-01-26,All,22,,420146,,5.24,,,,,,,,,,,,,,,,,,,,3224,,420146,,767.35,,,,,,4,,2,1
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,4,2020-01-20,2020-01-26,All,13449,,7258753,,185.28,,,,,,,,77,838,,9.19,,68,,,,,,,,,,,,,,,,,4,1,3,2
Northern hemishere,Europe,EUR,Eastern Europe,Russian Federation,2020,4,2020-01-20,2020-01-26,All,1036,,54038159,,1.92,,,,,,,,137,2612,,5.25,,81,,,,,,,378989,,54038159,,701.34,,,,,,3,1,3,1
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,4,2020-01-20,2020-01-26,All,4958,,2903669,,170.75,,,,,,,,,,,,,,,,,,,,52166,,2903669,,1796.55,,,,,,2,1,2,
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,4,2020-01-20,2020-01-26,All,4509,,4698091,,95.98,,,,,,,,,,,,,,,,0,0,,,59235,,4698091,,1260.83,,,,,,3,1,3,
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,4,2020-01-20,2020-01-26,All,,,,,,,,,,,,,,,,,,,,,,,,,16864,,1148841,,1467.91,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Northern Europe,Denmark,2020,4,2020-01-20,2020-01-26,All,68,,184167,,36.92,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,2,1,3,0
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,4,2020-01-20,2020-01-26,All,136,,391482,,34.74,,,,,,,,91,3380,980875,2.69,9.28,5,,,,,,,1072,,391482,,273.83,,,,,,3,1,3,
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,4,2020-01-20,2020-01-26,All,193,1436,,134.40,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,3,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Montenegro,2020,4,2020-01-20,2020-01-26,All,51,,620029,,8.23,,,,,,,,4,636,620029,0.63,0.65,4,,,,,,,,,,,,,,,,,2,,3,1
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,4,2020-01-20,2020-01-26,All,947,,2791903,,33.92,,,,,,,,,,,,,,,,,,,,19263,,2791903,,689.96,,,,,,2,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,4,2020-01-20,2020-01-26,All,32,459,,69.72,,,,,,,,,,,,,,,,,,,,,117,459,,254.90,,,,,,,4,2,3,0
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,4,2020-01-20,2020-01-26,All,116,,105813,,109.63,,,,,,,,,,,,,,,,0,0,,,956,,105813,,903.48,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,4,2020-01-20,2020-01-26,All,1600,,2075301,,77.10,,,,,,,,48,260,742436,18.46,6.47,28,,,,,,,,,,,,,,,,,3,1,3,2
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,4,2020-01-20,2020-01-26,All,211,,71845,,293.69,,,,,,,,,,,,,,,,,,,,1430,,71845,,1990.40,,,,,,4,3,3,0
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,4,2020-01-20,2020-01-26,All,2170,,845383,,256.69,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,South West Europe,France,2020,4,2020-01-20,2020-01-26,All,122331,,64812052,,188.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,4,2020-01-20,2020-01-26,All,136,,174568,,77.91,,,,,,,,,,,,,,,,,,,,3110,,1328976,,234.01,,,,,,1,1,2,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,4,2020-01-20,2020-01-26,All,190,,1187289,,16.00,,,,,,,,,,,,,,,,,,,,11772,,1187289,,991.50,,,,,,4,,2,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,4,2020-01-20,2020-01-26,All,56,,57818,,96.86,,,,,,,,221,701,,31.53,,37,,,,,,,,,,,,,,,,,4,1,1,2
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,4,2020-01-20,2020-01-26,All,70,,134742,,51.95,,,,,,,,,,,,,,,,,,,,5212,,1492732,,349.16,,,,,,4,,2,
